timestamp,day,filename,relative_path,mode,scan_type,sweeps,rays,gates,gate_spacing_m,max_range_km,reflectivity_shape
2025-08-07 19:20:07,7,NHB250807192007.RAWGRXC,07\NHB250807192007.RAWGRXC,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 19:23:04,7,NHB250807192304.RAWGRXG,07\NHB250807192304.RAWGRXG,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 19:30:08,7,NHB250807193008.RAWGRXK,07\NHB250807193008.RAWGRXK,Long Range,ppi,4,1393,500,600.0,299.3999938964844,"(1393, 500)"
2025-08-07 19:33:03,7,NHB250807193303.RAWGRXP,07\NHB250807193303.RAWGRXP,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 19:40:08,7,NHB250807194008.RAWGRXT,07\NHB250807194008.RAWGRXT,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 19:43:04,7,NHB250807194304.RAWGRXX,07\NHB250807194304.RAWGRXX,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 19:50:08,7,NHB250807195008.RAWGRY0,07\NHB250807195008.RAWGRY0,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 19:53:03,7,NHB250807195303.RAWGRY4,07\NHB250807195303.RAWGRY4,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-07 20:00:07,7,NHB250807200007.RAWGRY7,07\NHB250807200007.RAWGRY7,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 20:03:04,7,NHB250807200304.RAWGRYB,07\NHB250807200304.RAWGRYB,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 20:10:07,7,NHB250807201007.RAWGRYE,07\NHB250807201007.RAWGRYE,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 20:13:04,7,NHB250807201304.RAWGRYJ,07\NHB250807201304.RAWGRYJ,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 20:20:07,7,NHB250807202007.RAWGRYM,07\NHB250807202007.RAWGRYM,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 20:23:03,7,NHB250807202303.RAWGRYS,07\NHB250807202303.RAWGRYS,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 20:30:08,7,NHB250807203008.RAWGRYV,07\NHB250807203008.RAWGRYV,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 20:33:03,7,NHB250807203303.RAWGRYZ,07\NHB250807203303.RAWGRYZ,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 20:40:07,7,NHB250807204007.RAWGRZ2,07\NHB250807204007.RAWGRZ2,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 20:43:03,7,NHB250807204303.RAWGRZ6,07\NHB250807204303.RAWGRZ6,Short Range,ppi,8,2831,500,240.0,119.76000213623047,"(2831, 500)"
2025-08-07 20:50:08,7,NHB250807205008.RAWGRZ9,07\NHB250807205008.RAWGRZ9,Long Range,ppi,4,1391,500,600.0,299.3999938964844,"(1391, 500)"
2025-08-07 20:53:04,7,NHB250807205304.RAWGRZD,07\NHB250807205304.RAWGRZD,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 21:00:08,7,NHB250807210008.RAWGRZG,07\NHB250807210008.RAWGRZG,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 21:03:03,7,NHB250807210303.RAWGRZL,07\NHB250807210303.RAWGRZL,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 21:10:08,7,NHB250807211008.RAWGRZP,07\NHB250807211008.RAWGRZP,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 21:13:03,7,NHB250807211303.RAWGRZU,07\NHB250807211303.RAWGRZU,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-07 21:20:08,7,NHB250807212008.RAWGRZX,07\NHB250807212008.RAWGRZX,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-07 21:23:03,7,NHB250807212303.RAWGS01,07\NHB250807212303.RAWGS01,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 21:30:08,7,NHB250807213008.RAWGS04,07\NHB250807213008.RAWGS04,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 21:33:03,7,NHB250807213303.RAWGS08,07\NHB250807213303.RAWGS08,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 21:40:08,7,NHB250807214008.RAWGS0B,07\NHB250807214008.RAWGS0B,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 21:43:04,7,NHB250807214304.RAWGS0F,07\NHB250807214304.RAWGS0F,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-07 21:50:08,7,NHB250807215008.RAWGS0J,07\NHB250807215008.RAWGS0J,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 21:53:03,7,NHB250807215303.RAWGS0N,07\NHB250807215303.RAWGS0N,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-07 22:00:08,7,NHB250807220008.RAWGS0S,07\NHB250807220008.RAWGS0S,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 22:03:04,7,NHB250807220304.RAWGS0W,07\NHB250807220304.RAWGS0W,Short Range,ppi,8,2830,500,240.0,119.76000213623047,"(2830, 500)"
2025-08-07 22:10:07,7,NHB250807221007.RAWGS0Z,07\NHB250807221007.RAWGS0Z,Long Range,ppi,4,1394,500,600.0,299.3999938964844,"(1394, 500)"
2025-08-07 22:13:03,7,NHB250807221303.RAWGS13,07\NHB250807221303.RAWGS13,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-07 22:20:07,7,NHB250807222007.RAWGS16,07\NHB250807222007.RAWGS16,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 22:23:05,7,NHB250807222305.RAWGS1A,07\NHB250807222305.RAWGS1A,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 22:30:08,7,NHB250807223008.RAWGS1D,07\NHB250807223008.RAWGS1D,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-07 22:33:04,7,NHB250807223304.RAWGS1H,07\NHB250807223304.RAWGS1H,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 22:40:08,7,NHB250807224008.RAWGS1L,07\NHB250807224008.RAWGS1L,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 22:43:04,7,NHB250807224304.RAWGS1R,07\NHB250807224304.RAWGS1R,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-07 22:50:08,7,NHB250807225008.RAWGS1U,07\NHB250807225008.RAWGS1U,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 22:53:04,7,NHB250807225304.RAWGS1Y,07\NHB250807225304.RAWGS1Y,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-07 23:00:08,7,NHB250807230008.RAWGS21,07\NHB250807230008.RAWGS21,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 23:03:03,7,NHB250807230303.RAWGS25,07\NHB250807230303.RAWGS25,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 23:10:08,7,NHB250807231008.RAWGS28,07\NHB250807231008.RAWGS28,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-07 23:13:03,7,NHB250807231303.RAWGS2C,07\NHB250807231303.RAWGS2C,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 23:20:08,7,NHB250807232008.RAWGS2F,07\NHB250807232008.RAWGS2F,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 23:23:03,7,NHB250807232303.RAWGS2K,07\NHB250807232303.RAWGS2K,Short Range,ppi,8,2830,500,240.0,119.76000213623047,"(2830, 500)"
2025-08-07 23:30:08,7,NHB250807233008.RAWGS2N,07\NHB250807233008.RAWGS2N,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-07 23:33:03,7,NHB250807233303.RAWGS2T,07\NHB250807233303.RAWGS2T,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-07 23:40:08,7,NHB250807234008.RAWGS2W,07\NHB250807234008.RAWGS2W,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-07 23:43:03,7,NHB250807234303.RAWGS30,07\NHB250807234303.RAWGS30,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-07 23:50:08,7,NHB250807235008.RAWGS33,07\NHB250807235008.RAWGS33,Long Range,ppi,4,1386,500,600.0,299.3999938964844,"(1386, 500)"
2025-08-07 23:53:04,7,NHB250807235304.RAWGS37,07\NHB250807235304.RAWGS37,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 00:00:07,8,NHB250808000007.RAWGS3A,08\NHB250808000007.RAWGS3A,Long Range,ppi,4,1391,500,600.0,299.3999938964844,"(1391, 500)"
2025-08-08 00:03:04,8,NHB250808000304.RAWGS3E,08\NHB250808000304.RAWGS3E,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 00:10:08,8,NHB250808001008.RAWGS3H,08\NHB250808001008.RAWGS3H,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 00:13:04,8,NHB250808001304.RAWGS3M,08\NHB250808001304.RAWGS3M,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 00:20:08,8,NHB250808002008.RAWGS3R,08\NHB250808002008.RAWGS3R,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 00:23:03,8,NHB250808002303.RAWGS3V,08\NHB250808002303.RAWGS3V,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 00:30:08,8,NHB250808003008.RAWGS3Y,08\NHB250808003008.RAWGS3Y,Long Range,ppi,4,1392,500,600.0,299.3999938964844,"(1392, 500)"
2025-08-08 00:33:03,8,NHB250808003303.RAWGS42,08\NHB250808003303.RAWGS42,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 00:40:08,8,NHB250808004008.RAWGS45,08\NHB250808004008.RAWGS45,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 00:43:03,8,NHB250808004303.RAWGS49,08\NHB250808004303.RAWGS49,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 00:50:08,8,NHB250808005008.RAWGS4C,08\NHB250808005008.RAWGS4C,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 00:53:04,8,NHB250808005304.RAWGS4G,08\NHB250808005304.RAWGS4G,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 01:00:07,8,NHB250808010007.RAWGS4K,08\NHB250808010007.RAWGS4K,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 01:03:04,8,NHB250808010304.RAWGS4P,08\NHB250808010304.RAWGS4P,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 01:10:07,8,NHB250808011007.RAWGS4T,08\NHB250808011007.RAWGS4T,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 01:13:03,8,NHB250808011303.RAWGS4X,08\NHB250808011303.RAWGS4X,Short Range,ppi,8,2832,500,240.0,119.76000213623047,"(2832, 500)"
2025-08-08 01:20:07,8,NHB250808012007.RAWGS50,08\NHB250808012007.RAWGS50,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 01:23:03,8,NHB250808012303.RAWGS54,08\NHB250808012303.RAWGS54,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 01:30:08,8,NHB250808013008.RAWGS57,08\NHB250808013008.RAWGS57,Long Range,ppi,4,1385,500,600.0,299.3999938964844,"(1385, 500)"
2025-08-08 01:33:03,8,NHB250808013303.RAWGS5B,08\NHB250808013303.RAWGS5B,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 01:40:08,8,NHB250808014008.RAWGS5E,08\NHB250808014008.RAWGS5E,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 01:43:03,8,NHB250808014303.RAWGS5J,08\NHB250808014303.RAWGS5J,Short Range,ppi,8,2834,500,240.0,119.76000213623047,"(2834, 500)"
2025-08-08 01:50:07,8,NHB250808015007.RAWGS5M,08\NHB250808015007.RAWGS5M,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 01:53:04,8,NHB250808015304.RAWGS5S,08\NHB250808015304.RAWGS5S,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 02:00:08,8,NHB250808020008.RAWGS5V,08\NHB250808020008.RAWGS5V,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 02:03:03,8,NHB250808020303.RAWGS5Z,08\NHB250808020303.RAWGS5Z,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 02:10:08,8,NHB250808021008.RAWGS62,08\NHB250808021008.RAWGS62,Long Range,ppi,4,1386,500,600.0,299.3999938964844,"(1386, 500)"
2025-08-08 02:13:04,8,NHB250808021304.RAWGS66,08\NHB250808021304.RAWGS66,Short Range,ppi,8,2831,500,240.0,119.76000213623047,"(2831, 500)"
2025-08-08 02:20:09,8,NHB250808022009.RAWGS69,08\NHB250808022009.RAWGS69,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 02:23:03,8,NHB250808022303.RAWGS6D,08\NHB250808022303.RAWGS6D,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 02:30:08,8,NHB250808023008.RAWGS6G,08\NHB250808023008.RAWGS6G,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 02:33:03,8,NHB250808023303.RAWGS6L,08\NHB250808023303.RAWGS6L,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 02:40:07,8,NHB250808024007.RAWGS6P,08\NHB250808024007.RAWGS6P,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 02:43:04,8,NHB250808024304.RAWGS6U,08\NHB250808024304.RAWGS6U,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 02:50:08,8,NHB250808025008.RAWGS6X,08\NHB250808025008.RAWGS6X,Long Range,ppi,4,1391,500,600.0,299.3999938964844,"(1391, 500)"
2025-08-08 02:53:03,8,NHB250808025303.RAWGS71,08\NHB250808025303.RAWGS71,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 03:00:07,8,NHB250808030007.RAWGS74,08\NHB250808030007.RAWGS74,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 03:03:04,8,NHB250808030304.RAWGS78,08\NHB250808030304.RAWGS78,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 03:10:07,8,NHB250808031007.RAWGS7B,08\NHB250808031007.RAWGS7B,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 03:13:03,8,NHB250808031303.RAWGS7F,08\NHB250808031303.RAWGS7F,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 03:20:08,8,NHB250808032008.RAWGS7J,08\NHB250808032008.RAWGS7J,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 03:23:03,8,NHB250808032303.RAWGS7N,08\NHB250808032303.RAWGS7N,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 03:30:08,8,NHB250808033008.RAWGS7S,08\NHB250808033008.RAWGS7S,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 03:33:04,8,NHB250808033304.RAWGS7W,08\NHB250808033304.RAWGS7W,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 03:40:08,8,NHB250808034008.RAWGS7Z,08\NHB250808034008.RAWGS7Z,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 03:43:04,8,NHB250808034304.RAWGS83,08\NHB250808034304.RAWGS83,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 03:50:08,8,NHB250808035008.RAWGS86,08\NHB250808035008.RAWGS86,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 03:53:03,8,NHB250808035303.RAWGS8A,08\NHB250808035303.RAWGS8A,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 04:00:07,8,NHB250808040007.RAWGS8D,08\NHB250808040007.RAWGS8D,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 04:03:04,8,NHB250808040304.RAWGS8H,08\NHB250808040304.RAWGS8H,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 04:10:08,8,NHB250808041008.RAWGS8L,08\NHB250808041008.RAWGS8L,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 04:13:03,8,NHB250808041303.RAWGS8R,08\NHB250808041303.RAWGS8R,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 04:20:08,8,NHB250808042008.RAWGS8U,08\NHB250808042008.RAWGS8U,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 04:23:04,8,NHB250808042304.RAWGS8Y,08\NHB250808042304.RAWGS8Y,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 04:30:08,8,NHB250808043008.RAWGS91,08\NHB250808043008.RAWGS91,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 04:33:03,8,NHB250808043303.RAWGS95,08\NHB250808043303.RAWGS95,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 04:40:07,8,NHB250808044007.RAWGS98,08\NHB250808044007.RAWGS98,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 04:43:03,8,NHB250808044303.RAWGS9C,08\NHB250808044303.RAWGS9C,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 04:50:08,8,NHB250808045008.RAWGS9F,08\NHB250808045008.RAWGS9F,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 04:53:03,8,NHB250808045303.RAWGS9K,08\NHB250808045303.RAWGS9K,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 05:00:08,8,NHB250808050008.RAWGS9N,08\NHB250808050008.RAWGS9N,Long Range,ppi,4,1390,500,600.0,299.3999938964844,"(1390, 500)"
2025-08-08 05:03:03,8,NHB250808050303.RAWGS9T,08\NHB250808050303.RAWGS9T,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 05:10:08,8,NHB250808051008.RAWGS9W,08\NHB250808051008.RAWGS9W,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 05:13:03,8,NHB250808051303.RAWGSA0,08\NHB250808051303.RAWGSA0,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 05:20:08,8,NHB250808052008.RAWGSA3,08\NHB250808052008.RAWGSA3,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 05:23:03,8,NHB250808052303.RAWGSA7,08\NHB250808052303.RAWGSA7,Short Range,ppi,8,2830,500,240.0,119.76000213623047,"(2830, 500)"
2025-08-08 05:30:09,8,NHB250808053009.RAWGSAA,08\NHB250808053009.RAWGSAA,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 05:33:04,8,NHB250808053304.RAWGSAE,08\NHB250808053304.RAWGSAE,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 05:40:07,8,NHB250808054007.RAWGSAH,08\NHB250808054007.RAWGSAH,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 05:43:04,8,NHB250808054304.RAWGSAM,08\NHB250808054304.RAWGSAM,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 05:50:08,8,NHB250808055008.RAWGSAR,08\NHB250808055008.RAWGSAR,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 05:53:03,8,NHB250808055303.RAWGSAV,08\NHB250808055303.RAWGSAV,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 06:00:09,8,NHB250808060009.RAWGSAY,08\NHB250808060009.RAWGSAY,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 06:03:04,8,NHB250808060304.RAWGSB2,08\NHB250808060304.RAWGSB2,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 06:10:09,8,NHB250808061009.RAWGSB5,08\NHB250808061009.RAWGSB5,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 06:13:03,8,NHB250808061303.RAWGSB9,08\NHB250808061303.RAWGSB9,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 06:20:08,8,NHB250808062008.RAWGSBC,08\NHB250808062008.RAWGSBC,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 06:23:04,8,NHB250808062304.RAWGSBG,08\NHB250808062304.RAWGSBG,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 06:30:08,8,NHB250808063008.RAWGSBK,08\NHB250808063008.RAWGSBK,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 06:33:03,8,NHB250808063303.RAWGSBP,08\NHB250808063303.RAWGSBP,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 06:40:08,8,NHB250808064008.RAWGSBT,08\NHB250808064008.RAWGSBT,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 06:43:03,8,NHB250808064303.RAWGSBX,08\NHB250808064303.RAWGSBX,Short Range,ppi,8,2834,500,240.0,119.76000213623047,"(2834, 500)"
2025-08-08 06:50:08,8,NHB250808065008.RAWGSC0,08\NHB250808065008.RAWGSC0,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 06:53:03,8,NHB250808065303.RAWGSC4,08\NHB250808065303.RAWGSC4,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 07:00:07,8,NHB250808070007.RAWGSC7,08\NHB250808070007.RAWGSC7,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 07:03:04,8,NHB250808070304.RAWGSCB,08\NHB250808070304.RAWGSCB,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 07:10:07,8,NHB250808071007.RAWGSCE,08\NHB250808071007.RAWGSCE,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 07:13:04,8,NHB250808071304.RAWGSCJ,08\NHB250808071304.RAWGSCJ,Short Range,ppi,8,2832,500,240.0,119.76000213623047,"(2832, 500)"
2025-08-08 07:20:08,8,NHB250808072008.RAWGSCM,08\NHB250808072008.RAWGSCM,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 07:23:03,8,NHB250808072303.RAWGSCS,08\NHB250808072303.RAWGSCS,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 07:30:08,8,NHB250808073008.RAWGSCV,08\NHB250808073008.RAWGSCV,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-08 07:33:04,8,NHB250808073304.RAWGSCZ,08\NHB250808073304.RAWGSCZ,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 07:40:07,8,NHB250808074007.RAWGSD2,08\NHB250808074007.RAWGSD2,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-08 07:43:03,8,NHB250808074303.RAWGSD6,08\NHB250808074303.RAWGSD6,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-08 07:50:07,8,NHB250808075007.RAWGSD9,08\NHB250808075007.RAWGSD9,Long Range,ppi,4,1395,500,600.0,299.3999938964844,"(1395, 500)"
2025-08-08 07:53:03,8,NHB250808075303.RAWGSDD,08\NHB250808075303.RAWGSDD,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 08:00:08,8,NHB250808080008.RAWGSDG,08\NHB250808080008.RAWGSDG,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 08:03:03,8,NHB250808080303.RAWGSDL,08\NHB250808080303.RAWGSDL,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 08:10:07,8,NHB250808081007.RAWGSDP,08\NHB250808081007.RAWGSDP,Long Range,ppi,4,1386,500,600.0,299.3999938964844,"(1386, 500)"
2025-08-08 08:13:04,8,NHB250808081304.RAWGSDU,08\NHB250808081304.RAWGSDU,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-08 08:20:07,8,NHB250808082007.RAWGSDX,08\NHB250808082007.RAWGSDX,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 08:23:03,8,NHB250808082303.RAWGSE1,08\NHB250808082303.RAWGSE1,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-08 08:30:08,8,NHB250808083008.RAWGSE4,08\NHB250808083008.RAWGSE4,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-08 08:33:04,8,NHB250808083304.RAWGSE8,08\NHB250808083304.RAWGSE8,Short Range,ppi,8,2833,500,240.0,119.76000213623047,"(2833, 500)"
